Earth Date,Sol,Month,Min_temp,Max_temp,Pressure,Atmo_opacity,Mean_temp,Season
2015-12-29,1207,3,-85.0,-25.0,858.0,1,-55.0,Winter
2015-12-28,1206,3,-85.0,-24.0,859.0,1,-54.5,Winter
2015-12-27,1205,3,-86.0,-26.0,861.0,1,-56.0,Winter
2015-12-26,1204,3,-84.0,-25.0,862.0,1,-54.5,Winter
2015-12-25,1203,3,-85.0,-23.0,863.0,1,-54.0,Winter
2015-12-24,1202,3,-85.0,-22.0,864.0,1,-53.5,Winter
2015-12-23,1201,3,-85.0,-29.0,866.0,1,-57.0,Winter
2015-12-22,1200,3,-84.0,-27.0,866.0,1,-55.5,Winter
2015-12-21,1199,3,-86.0,-29.0,868.0,1,-57.5,Winter
2015-12-20,1198,3,-86.0,-23.0,868.0,1,-54.5,Winter
2015-12-18,1197,3,-85.0,-26.0,869.0,1,-55.5,Winter
2015-12-17,1196,3,-86.0,-27.0,871.0,1,-56.5,Winter
2015-12-16,1195,3,-86.0,-32.0,872.0,1,-59.0,Winter
2015-12-15,1194,3,-84.0,-29.0,873.0,1,-56.5,Winter
2015-12-14,1193,3,-84.0,-28.0,875.0,1,-56.0,Winter
2015-12-13,1192,3,-86.0,-24.0,876.0,1,-55.0,Winter
2015-12-12,1191,3,-87.0,-28.0,876.0,1,-57.5,Winter
2015-12-11,1190,3,-87.0,-29.0,877.0,1,-58.0,Winter
2015-12-10,1189,3,-87.0,-24.0,879.0,1,-55.5,Winter
2015-12-09,1188,3,-90.0,-31.0,881.0,1,-60.5,Winter
2015-12-08,1187,3,-84.0,-29.0,881.0,1,-56.5,Winter
2015-12-07,1186,3,-86.0,-28.0,881.0,1,-57.0,Winter
2015-12-06,1185,3,-84.0,-24.0,881.0,1,-54.0,Winter
2015-12-05,1184,3,-85.0,-28.0,882.0,1,-56.5,Winter
2015-12-04,1183,3,-86.0,-26.0,883.0,1,-56.0,Winter
2015-12-03,1182,3,-85.0,-29.0,884.0,1,-57.0,Winter
2015-12-02,1181,3,-86.0,-24.0,885.0,1,-55.0,Winter
2015-12-01,1180,3,-86.0,-27.0,886.0,1,-56.5,Winter
2015-11-30,1179,3,-85.0,-25.0,887.0,1,-55.0,Winter
2015-11-29,1178,3,-86.0,-26.0,888.0,1,-56.0,Winter
2015-11-28,1177,3,-84.0,-27.0,888.0,1,-55.5,Winter
2015-11-27,1176,3,-84.0,-31.0,890.0,1,-57.5,Winter
2015-11-26,1175,3,-85.0,-23.0,890.0,1,-54.0,Winter
2015-11-25,1174,3,-85.0,-25.0,891.0,1,-55.0,Winter
2015-11-24,1173,3,-87.0,-31.0,892.0,1,-59.0,Winter
2015-11-23,1172,3,-87.0,-26.0,892.0,1,-56.5,Winter
2015-11-22,1171,3,-87.0,-29.0,892.0,1,-58.0,Winter
2015-11-21,1170,3,-85.0,-31.0,893.0,1,-58.0,Winter
2015-11-20,1169,3,-89.0,-32.0,894.0,1,-60.5,Winter
2015-11-19,1168,3,-84.0,-29.0,894.0,1,-56.5,Winter
2015-11-18,1167,3,-84.0,-25.0,894.0,1,-54.5,Winter
2015-11-17,1166,3,-84.0,-31.0,895.0,1,-57.5,Winter
2015-11-16,1165,3,-84.0,-35.0,897.0,1,-59.5,Winter
2015-11-15,1164,3,-86.0,-35.0,896.0,1,-60.5,Winter
2015-11-14,1163,3,-86.0,-29.0,896.0,1,-57.5,Winter
2015-11-13,1162,3,-84.0,-27.0,897.0,1,-55.5,Winter
2015-11-12,1161,3,-83.0,-26.0,898.0,1,-54.5,Winter
2015-11-10,1160,3,-80.0,-28.0,899.0,1,-54.0,Winter
2015-11-09,1159,3,-82.0,-28.0,898.0,1,-55.0,Winter
2015-11-08,1158,3,-82.0,-28.0,898.0,1,-55.0,Winter
2015-11-07,1157,3,-82.0,-32.0,900.0,1,-57.0,Winter
2015-11-06,1156,3,-84.0,-30.0,900.0,1,-57.0,Winter
2015-11-05,1155,3,-84.0,-26.0,900.0,1,-55.0,Winter
2015-11-04,1154,3,-84.0,-29.0,900.0,1,-56.5,Winter
2015-11-03,1153,3,-82.0,-31.0,900.0,1,-56.5,Winter
2015-11-02,1152,3,-80.0,-30.0,901.0,1,-55.0,Winter
2015-11-01,1151,3,-82.0,-31.0,901.0,1,-56.5,Winter
2015-10-31,1150,3,-82.0,-29.0,902.0,1,-55.5,Winter
2015-10-30,1149,3,-81.0,-23.0,902.0,1,-52.0,Winter
2015-10-29,1148,3,-80.0,-28.0,901.0,1,-54.0,Winter
2015-10-28,1147,3,-80.0,-29.0,901.0,1,-54.5,Winter
2015-10-27,1146,3,-82.0,-28.0,902.0,1,-55.0,Winter
2015-10-26,1145,2,-82.0,-29.0,903.0,1,-55.5,Winter
2015-10-25,1144,2,-82.0,-28.0,902.0,1,-55.0,Winter
2015-10-24,1143,2,-82.0,-29.0,901.0,1,-55.5,Winter
2015-10-23,1142,2,-82.0,-23.0,902.0,1,-52.5,Winter
2015-10-22,1141,2,-82.0,-28.0,902.0,1,-55.0,Winter
2015-10-21,1140,2,-81.0,-26.0,901.0,1,-53.5,Winter
2015-10-20,1139,2,-80.0,-25.0,901.0,1,-52.5,Winter
2015-10-19,1138,2,-82.0,-29.0,901.0,1,-55.5,Winter
2015-10-18,1137,2,-81.0,-26.0,901.0,1,-53.5,Winter
2015-10-17,1136,2,-82.0,-23.0,901.0,1,-52.5,Winter
2015-10-16,1135,2,-81.0,-27.0,901.0,1,-54.0,Winter
2015-10-15,1134,2,-80.0,-27.0,902.0,1,-53.5,Winter
2015-10-14,1133,2,-82.0,-26.0,902.0,1,-54.0,Winter
2015-10-13,1132,2,-82.0,-27.0,902.0,1,-54.5,Winter
2015-10-12,1131,2,-81.0,-28.0,902.0,1,-54.5,Winter
2015-10-11,1130,2,-81.0,-25.0,902.0,1,-53.0,Winter
2015-10-10,1129,2,-80.0,-23.0,902.0,1,-51.5,Winter
2015-10-09,1128,2,-79.0,-27.0,902.0,1,-53.0,Winter
2015-10-08,1127,2,-80.0,-27.0,901.0,1,-53.5,Winter
2015-10-07,1126,2,-79.0,-21.0,901.0,1,-50.0,Winter
2015-10-06,1125,2,-79.0,-22.0,900.0,1,-50.5,Winter
2015-10-04,1124,2,-80.0,-26.0,900.0,1,-53.0,Winter
2015-10-03,1123,2,-79.0,-27.0,900.0,1,-53.0,Winter
2015-10-02,1122,2,-79.0,-26.0,901.0,1,-52.5,Winter
2015-10-01,1121,2,-81.0,-25.0,901.0,1,-53.0,Winter
2015-09-30,1120,2,-80.0,-24.0,900.0,1,-52.0,Winter
2015-09-29,1119,2,-81.0,-22.0,899.0,1,-51.5,Winter
2015-09-28,1118,2,-80.0,-25.0,898.0,1,-52.5,Winter
2015-09-27,1117,2,-79.0,-25.0,898.0,1,-52.0,Winter
2015-09-26,1116,2,-79.0,-26.0,898.0,1,-52.5,Winter
2015-09-25,1115,2,-80.0,-21.0,897.0,1,-50.5,Winter
2015-09-24,1114,2,-79.0,-25.0,896.0,1,-52.0,Winter
2015-09-23,1113,2,-79.0,-24.0,895.0,1,-51.5,Winter
2015-09-22,1112,2,-80.0,-24.0,895.0,1,-52.0,Winter
2015-09-21,1111,2,-79.0,-26.0,896.0,1,-52.5,Winter
2015-09-20,1110,2,-81.0,-25.0,895.0,1,-53.0,Winter
2015-09-19,1109,2,-82.0,-26.0,895.0,1,-54.0,Winter
2015-09-18,1108,2,-78.0,-25.0,895.0,1,-51.5,Winter
2015-09-17,1107,2,-79.0,-24.0,893.0,1,-51.5,Winter
2015-09-16,1106,2,-82.0,-22.0,893.0,1,-52.0,Winter
2015-09-15,1105,2,-78.0,-25.0,892.0,1,-51.5,Winter
2015-09-14,1104,2,-79.0,-25.0,893.0,1,-52.0,Winter
2015-09-13,1103,2,-81.0,-26.0,893.0,1,-53.5,Winter
2015-09-12,1102,2,-84.0,-25.0,892.0,1,-54.5,Winter
2015-09-11,1101,2,-80.0,-23.0,891.0,1,-51.5,Winter
2015-09-10,1100,2,-79.0,-22.0,890.0,1,-50.5,Winter
2015-09-09,1099,2,-78.0,-24.0,891.0,1,-51.0,Winter
2015-09-08,1098,2,-77.0,-26.0,890.0,1,-51.5,Winter
2015-09-07,1097,2,-78.0,-27.0,889.0,1,-52.5,Winter
2015-09-06,1096,2,-79.0,-24.0,888.0,1,-51.5,Winter
2015-09-05,1095,2,-79.0,-24.0,888.0,1,-51.5,Winter
2015-09-04,1094,2,-80.0,-20.0,888.0,1,-50.0,Winter
2015-09-03,1093,2,-77.0,-21.0,887.0,1,-49.0,Winter
2015-09-02,1092,2,-79.0,-23.0,886.0,1,-51.0,Winter
2015-09-01,1091,2,-77.0,-21.0,886.0,1,-49.0,Winter
2015-08-31,1090,2,-78.0,-20.0,886.0,1,-49.0,Winter
2015-08-30,1089,2,-76.0,-19.0,885.0,1,-47.5,Winter
2015-08-29,1088,2,-77.0,-19.0,885.0,1,-48.0,Winter
2015-08-27,1087,2,-78.0,-19.0,885.0,1,-48.5,Winter
2015-08-26,1086,2,-77.0,-25.0,885.0,1,-51.0,Winter
2015-08-25,1085,2,-79.0,-23.0,886.0,1,-51.0,Winter
2015-08-24,1084,2,-78.0,-22.0,885.0,1,-50.0,Winter
2015-08-23,1083,2,-80.0,-20.0,883.0,1,-50.0,Winter
2015-08-22,1082,2,-79.0,-17.0,882.0,1,-48.0,Winter
2015-08-21,1081,2,-77.0,-18.0,882.0,1,-47.5,Winter
2015-08-20,1080,1,-77.0,-17.0,882.0,1,-47.0,Winter
2015-08-19,1079,1,-80.0,-21.0,882.0,1,-50.5,Winter
2015-08-18,1078,1,-80.0,-18.0,881.0,1,-49.0,Winter
2015-08-17,1077,1,-79.0,-16.0,880.0,1,-47.5,Winter
2015-08-16,1076,1,-81.0,-14.0,880.0,1,-47.5,Winter
2015-08-15,1075,1,-77.0,-13.0,879.0,1,-45.0,Winter
2015-08-14,1074,1,-77.0,-14.0,878.0,1,-45.5,Winter
2015-08-13,1073,1,-82.0,-15.0,879.0,1,-48.5,Winter
2015-08-12,1072,1,-78.0,-15.0,879.0,1,-46.5,Winter
2015-08-11,1071,1,-78.0,-16.0,878.0,1,-47.0,Winter
2015-08-10,1070,1,-80.0,-14.0,877.0,1,-47.0,Winter
2015-08-09,1069,1,-77.0,-22.0,876.0,1,-49.5,Winter
2015-08-08,1068,1,-76.0,-23.0,874.0,1,-49.5,Winter
2015-08-07,1067,1,-79.0,-24.0,875.0,1,-51.5,Winter
2015-08-06,1066,1,-78.0,-14.0,875.0,1,-46.0,Winter
2015-08-05,1065,1,-78.0,-19.0,873.0,1,-48.5,Winter
2015-08-04,1064,1,-77.0,-22.0,871.0,1,-49.5,Winter
2015-08-03,1063,1,-79.0,-19.0,871.0,1,-49.0,Winter
2015-08-02,1062,1,-77.0,-24.0,871.0,1,-50.5,Winter
2015-08-01,1061,1,-77.0,-23.0,871.0,1,-50.0,Winter
2015-07-31,1060,1,-78.0,-16.0,870.0,1,-47.0,Winter
2015-07-30,1059,1,-78.0,-20.0,870.0,1,-49.0,Winter
2015-07-29,1058,1,-78.0,-22.0,868.0,1,-50.0,Winter
2015-07-28,1057,1,-78.0,-22.0,867.0,1,-50.0,Winter
2015-07-27,1056,1,-76.0,-21.0,868.0,1,-48.5,Winter
2015-07-26,1055,1,-77.0,-20.0,868.0,1,-48.5,Winter
2015-07-25,1054,1,-77.0,-11.0,867.0,1,-44.0,Winter
2015-07-24,1053,1,-79.0,-11.0,865.0,1,-45.0,Winter
2015-07-23,1052,1,-78.0,-12.0,865.0,1,-45.0,Winter
2015-07-21,1051,1,-76.0,-20.0,864.0,1,-48.0,Winter
2015-07-20,1050,1,-76.0,-22.0,863.0,1,-49.0,Winter
2015-07-19,1049,1,-75.0,-21.0,864.0,1,-48.0,Winter
2015-07-18,1048,1,-78.0,-15.0,864.0,1,-46.5,Winter
2015-07-17,1047,1,-77.0,-14.0,863.0,1,-45.5,Winter
2015-07-16,1046,1,-77.0,-12.0,862.0,1,-44.5,Winter
2015-07-15,1045,1,-80.0,-13.0,861.0,1,-46.5,Winter
2015-07-14,1044,1,-79.0,-20.0,860.0,1,-49.5,Winter
2015-07-13,1043,1,-77.0,-20.0,860.0,1,-48.5,Winter
2015-07-12,1042,1,-76.0,-20.0,859.0,1,-48.0,Winter
2015-07-11,1041,1,-77.0,-22.0,859.0,1,-49.5,Winter
2015-07-10,1040,1,-77.0,-21.0,858.0,1,-49.0,Winter
2015-07-09,1039,1,-77.0,-21.0,857.0,1,-49.0,Winter
2015-07-08,1038,1,-76.0,-21.0,858.0,1,-48.5,Winter
2015-07-07,1037,1,-80.0,-21.0,856.0,1,-50.5,Winter
2015-07-06,1036,1,-76.0,-17.0,856.0,1,-46.5,Winter
2015-07-05,1035,1,-77.0,-12.0,857.0,1,-44.5,Winter
2015-07-04,1034,1,-76.0,-14.0,859.0,1,-45.0,Winter
2015-07-03,1033,1,-77.0,-14.0,856.0,1,-45.5,Winter
2015-07-02,1032,1,-74.0,-16.0,854.0,1,-45.0,Winter
2015-07-01,1031,1,-76.0,-15.0,854.0,1,-45.5,Winter
2015-06-30,1030,1,-77.0,-15.0,855.0,1,-46.0,Winter
2015-06-29,1029,1,-75.0,-14.0,856.0,1,-44.5,Winter
2015-06-28,1028,1,-75.0,-15.0,853.0,1,-45.0,Winter
2015-06-26,1026,1,-78.0,-16.0,851.0,1,-47.0,Winter
2015-06-25,1025,1,-74.0,-14.0,851.0,1,-44.0,Winter
2015-06-24,1024,1,-76.0,-15.0,851.0,1,-45.5,Winter
2015-06-23,1023,1,-76.0,-15.0,851.0,1,-45.5,Winter
2015-06-22,1022,1,-75.0,-12.0,852.0,1,-43.5,Winter
2015-06-21,1021,1,-76.0,-14.0,850.0,1,-45.0,Winter
2015-06-20,1020,1,-63.0,-12.0,832.0,1,-37.5,Winter
2015-06-19,1019,1,-81.0,-14.0,849.0,1,-47.5,Winter
2015-06-18,1018,1,-79.0,-15.0,850.0,1,-47.0,Winter
2015-06-17,1017,1,-78.0,-12.0,850.0,1,-45.0,Winter
2015-06-16,1016,1,-76.0,-11.0,847.0,1,-43.5,Winter
2015-06-14,1015,1,-75.0,-13.0,847.0,1,-44.0,Winter
2015-06-13,1014,1,-77.0,-14.0,846.0,1,-45.5,Winter
2015-06-12,1013,1,-80.0,-12.0,846.0,1,-46.0,Winter
2015-06-11,1012,1,-81.0,-16.0,846.0,1,-48.5,Winter
2015-06-10,1011,1,-78.0,-12.0,845.0,1,-45.0,Winter
2015-06-09,1010,1,-74.0,-11.0,846.0,1,-42.5,Winter
2015-06-08,1009,1,-75.0,-12.0,845.0,1,-43.5,Winter
2015-06-07,1008,1,-79.0,-12.0,844.0,1,-45.5,Winter
2015-06-06,1007,1,-79.0,-12.0,845.0,1,-45.5,Winter
2015-06-05,1006,1,-78.0,-13.0,844.0,1,-45.5,Winter
2015-06-04,1005,1,-75.0,-12.0,843.0,1,-43.5,Winter
2015-06-03,1004,1,-74.0,-9.0,842.0,1,-41.5,Winter
2015-06-02,1003,1,-74.0,-10.0,843.0,1,-42.0,Winter
2015-06-01,1002,1,-77.0,-12.0,844.0,1,-44.5,Winter
2015-05-31,1001,1,-79.0,-12.0,843.0,1,-45.5,Winter
2015-05-30,1000,1,-74.0,-12.0,841.0,1,-43.0,Winter
2015-05-28,998,1,-73.0,-8.0,842.0,1,-40.5,Winter
2015-05-27,997,1,-74.0,-13.0,843.0,1,-43.5,Winter
2015-05-26,996,1,-72.0,-4.0,842.0,1,-38.0,Winter
2015-05-25,995,1,-74.0,-4.0,842.0,1,-39.0,Winter
2015-05-24,994,1,-79.0,-5.0,842.0,1,-42.0,Winter
2015-05-23,993,1,-73.0,-8.0,840.0,1,-40.5,Winter
2015-05-22,992,1,-73.0,-6.0,842.0,1,-39.5,Winter
2015-05-21,991,1,-73.0,-3.0,840.0,1,-38.0,Winter
2015-05-20,990,1,-76.0,-1.0,839.0,1,-38.5,Winter
2015-05-19,989,1,-74.0,-10.0,841.0,1,-42.0,Winter
2015-05-18,988,1,-75.0,-10.0,840.0,1,-42.5,Winter
2015-05-17,987,1,-74.0,-7.0,839.0,1,-40.5,Winter
2015-05-16,986,1,-74.0,-1.0,840.0,1,-37.5,Winter
2015-05-15,985,1,-78.0,-5.0,840.0,1,-41.5,Winter
2015-05-14,984,1,-74.0,-6.0,840.0,1,-40.0,Winter
2015-05-13,983,1,-76.0,-6.0,840.0,1,-41.0,Winter
2015-05-12,982,1,-74.0,-4.0,840.0,1,-39.0,Winter
2015-05-11,981,1,-73.0,-3.0,841.0,1,-38.0,Winter
2015-05-10,980,1,-73.0,1.0,840.0,1,-36.0,Winter
2015-05-09,979,1,-79.0,-4.0,841.0,1,-41.5,Winter
2015-05-07,978,1,-73.0,-2.0,842.0,1,-37.5,Winter
2015-05-06,977,1,-75.0,-4.0,841.0,1,-39.5,Winter
2015-05-05,976,1,-75.0,-6.0,842.0,1,-40.5,Winter
2015-05-04,975,1,-73.0,-3.0,843.0,1,-38.0,Winter
2015-05-03,974,1,-73.0,-3.0,842.0,1,-38.0,Winter
2015-05-02,973,1,-72.0,-4.0,844.0,1,-38.0,Winter
2015-05-01,972,1,-73.0,-3.0,847.0,1,-38.0,Winter
2015-04-30,971,1,-71.0,-3.0,848.0,1,-37.0,Winter
2015-04-29,970,1,-71.0,-4.0,849.0,1,-37.5,Winter
2015-04-28,969,1,-72.0,-2.0,844.0,1,-37.0,Winter
2015-04-27,968,1,-71.0,-3.0,848.0,1,-37.0,Winter
2015-04-26,967,1,-74.0,-2.0,844.0,1,-38.0,Winter
2015-04-25,966,1,-73.0,-12.0,850.0,1,-42.5,Winter
2015-04-24,965,1,-75.0,-10.0,847.0,1,-42.5,Winter
2015-04-23,964,1,-72.0,-13.0,847.0,1,-42.5,Winter
2015-04-22,963,1,-71.0,-5.0,850.0,1,-38.0,Winter
2015-04-21,962,1,-73.0,-2.0,845.0,1,-37.5,Winter
2015-04-20,961,1,-71.0,-3.0,849.0,1,-37.0,Winter
2015-04-19,960,1,-76.0,-8.0,846.0,1,-42.0,Winter
2015-04-18,959,1,-78.0,-4.0,846.0,1,-41.0,Winter
2015-04-17,958,1,-74.0,-9.0,848.0,1,-41.5,Winter
2015-04-16,957,1,,,,0,,Winter
2015-04-13,954,1,-73.0,-3.0,847.0,1,-38.0,Winter
2015-04-12,953,1,-71.0,-5.0,847.0,1,-38.0,Winter
2015-04-11,952,1,-69.0,-6.0,847.0,1,-37.5,Winter
2015-04-10,951,1,-75.0,-4.0,849.0,1,-39.5,Winter
2015-04-09,950,1,-73.0,0.0,850.0,1,-36.5,Winter
2015-04-08,949,1,-72.0,-4.0,851.0,1,-38.0,Winter
2015-04-07,948,1,-73.0,-8.0,854.0,1,-40.5,Winter
2015-04-06,947,1,-70.0,-3.0,853.0,1,-36.5,Winter
2015-04-05,946,1,-77.0,-2.0,850.0,1,-39.5,Winter
2015-04-04,945,1,-72.0,-1.0,851.0,1,-36.5,Winter
2015-04-03,944,1,-70.0,0.0,852.0,1,-35.0,Winter
2015-04-02,943,1,-73.0,-1.0,854.0,1,-37.0,Winter
2015-03-31,942,1,-74.0,-1.0,857.0,1,-37.5,Winter
2015-03-30,941,1,-74.0,0.0,857.0,1,-37.0,Winter
2015-03-29,940,1,-73.0,-2.0,861.0,1,-37.5,Winter
2015-03-28,939,1,,,,0,,Winter
2015-03-26,937,1,-73.0,0.0,863.0,1,-36.5,Winter
2015-03-25,936,1,-72.0,-3.0,865.0,1,-37.5,Winter
2015-03-24,935,1,-75.0,-2.0,862.0,1,-38.5,Winter
2015-03-23,934,1,-73.0,1.0,858.0,1,-36.0,Winter
2015-03-22,933,1,-71.0,-4.0,863.0,1,-37.5,Winter
2015-03-21,932,1,-71.0,1.0,859.0,1,-35.0,Winter
2015-03-20,931,1,-69.0,-1.0,864.0,1,-35.0,Winter
2015-03-19,930,1,-75.0,-1.0,865.0,1,-38.0,Winter
2015-03-18,929,1,-75.0,0.0,866.0,1,-37.5,Winter
2015-03-17,928,1,-72.0,0.0,862.0,1,-36.0,Winter
2015-03-16,927,1,-76.0,-2.0,862.0,1,-39.0,Winter
2015-03-15,926,1,-76.0,1.0,864.0,1,-37.5,Winter
2015-03-14,925,1,-71.0,-2.0,862.0,1,-36.5,Winter
2015-03-13,924,1,-74.0,-1.0,867.0,1,-37.5,Winter
2015-03-12,923,1,-72.0,-5.0,867.0,1,-38.5,Winter
2015-03-11,922,1,-73.0,-2.0,870.0,1,-37.5,Winter
2015-03-10,921,1,-70.0,2.0,867.0,1,-34.0,Winter
2015-03-09,920,1,-72.0,-2.0,868.0,1,-37.0,Winter
2015-03-08,919,1,-74.0,-3.0,870.0,1,-38.5,Winter
2015-03-07,918,1,-71.0,0.0,867.0,1,-35.5,Winter
2015-03-06,917,1,-76.0,-1.0,871.0,1,-38.5,Winter
2015-03-05,916,1,-71.0,-5.0,872.0,1,-38.0,Winter
2015-03-04,915,1,-71.0,-4.0,878.0,1,-37.5,Winter
2015-03-03,914,1,-71.0,0.0,874.0,1,-35.5,Winter
2015-03-02,913,1,-71.0,-4.0,871.0,1,-37.5,Winter
2015-03-01,912,1,-75.0,-4.0,875.0,1,-39.5,Winter
2015-02-28,911,1,-70.0,0.0,874.0,1,-35.0,Winter
2015-02-27,910,1,-73.0,0.0,878.0,1,-36.5,Winter
2015-02-26,909,1,-70.0,-2.0,878.0,1,-36.0,Winter
2015-02-25,908,1,-71.0,-3.0,883.0,1,-37.0,Winter
2015-02-24,907,1,-75.0,-1.0,879.0,1,-38.0,Winter
2015-02-22,906,1,-76.0,-3.0,878.0,1,-39.5,Winter
2015-02-21,905,1,-71.0,-2.0,880.0,1,-36.5,Winter
2015-02-20,904,1,-71.0,0.0,878.0,1,-35.5,Winter
2015-02-19,903,1,-71.0,-2.0,882.0,1,-36.5,Winter
2015-02-18,902,1,-68.0,0.0,883.0,1,-34.0,Winter
2015-02-17,901,1,-71.0,-2.0,885.0,1,-36.5,Winter
2015-02-16,900,1,-70.0,1.0,883.0,1,-34.5,Winter
2015-02-15,899,1,-75.0,-1.0,881.0,1,-38.0,Winter
2015-02-14,898,1,-72.0,2.0,883.0,1,-35.0,Winter
2015-02-13,897,1,-72.0,5.0,884.0,1,-33.5,Winter
2015-02-12,896,1,-70.0,1.0,888.0,1,-34.5,Winter
2015-02-11,895,1,-72.0,-4.0,889.0,1,-38.0,Winter
2015-02-10,894,1,-75.0,-4.0,891.0,1,-39.5,Winter
2015-02-09,893,1,-72.0,2.0,890.0,1,-35.0,Winter
2015-02-08,892,1,-71.0,-3.0,892.0,1,-37.0,Winter
2015-02-07,891,1,-72.0,-3.0,892.0,1,-37.5,Winter
2015-02-06,890,1,-72.0,-4.0,892.0,1,-38.0,Winter
2015-02-05,889,1,-70.0,2.0,895.0,1,-34.0,Winter
2015-02-04,888,1,-70.0,-5.0,896.0,1,-37.5,Winter
2015-02-03,887,1,-73.0,-4.0,897.0,1,-38.5,Winter
2015-02-02,886,1,-73.0,-6.0,894.0,1,-39.5,Winter
2015-02-01,885,1,-71.0,-4.0,895.0,1,-37.5,Winter
2015-01-31,884,1,-71.0,-5.0,897.0,1,-38.0,Winter
2015-01-30,883,1,-74.0,-4.0,897.0,1,-39.0,Winter
2015-01-29,882,1,-76.0,-6.0,901.0,1,-41.0,Winter
2015-01-28,881,1,-73.0,-4.0,899.0,1,-38.5,Winter
2015-01-27,880,1,,,,0,,Winter
2015-01-19,872,1,-72.0,1.0,902.0,1,-35.5,Winter
2015-01-18,871,1,-70.0,-7.0,903.0,1,-38.5,Winter
2015-01-17,870,1,-74.0,-6.0,909.0,1,-40.0,Winter
2015-01-15,869,1,-72.0,-4.0,906.0,1,-38.0,Winter
2015-01-14,868,1,-71.0,-4.0,908.0,1,-37.5,Winter
2015-01-13,867,1,-71.0,-2.0,910.0,1,-36.5,Winter
2015-01-12,866,1,-71.0,-4.0,911.0,1,-37.5,Winter
2015-01-11,865,1,-70.0,-5.0,913.0,1,-37.5,Winter
2015-01-10,864,9,-70.0,-1.0,914.0,1,-35.5,Summer
2015-01-09,863,9,-72.0,-13.0,916.0,1,-42.5,Summer
2015-01-08,862,9,-70.0,-2.0,917.0,1,-36.0,Summer
2015-01-07,861,9,-70.0,-7.0,917.0,1,-38.5,Summer
2015-01-06,860,9,-69.0,-8.0,916.0,1,-38.5,Summer
2015-01-05,859,9,-72.0,-8.0,915.0,1,-40.0,Summer
2015-01-04,858,9,-73.0,-6.0,913.0,1,-39.5,Summer
2015-01-03,857,9,-76.0,0.0,911.0,1,-38.0,Summer
2015-01-02,856,9,-68.0,-3.0,912.0,1,-35.5,Summer
2015-01-01,855,9,-69.0,0.0,912.0,1,-34.5,Summer
2014-12-31,854,9,-66.0,3.0,910.0,1,-31.5,Summer
2014-12-30,853,9,-67.0,0.0,913.0,1,-33.5,Summer
2014-12-29,852,9,-73.0,-3.0,916.0,1,-38.0,Summer
2014-12-28,851,9,-68.0,-6.0,919.0,1,-37.0,Summer
2014-12-27,850,9,-68.0,-1.0,918.0,1,-34.5,Summer
2014-12-26,849,9,-69.0,-1.0,918.0,1,-35.0,Summer
2014-12-25,848,9,-69.0,-4.0,918.0,1,-36.5,Summer
2014-12-24,847,9,-69.0,-8.0,918.0,1,-38.5,Summer
2014-12-23,846,9,-74.0,-7.0,925.0,1,-40.5,Summer
2014-12-22,845,9,-73.0,0.0,920.0,1,-36.5,Summer
2014-12-21,844,9,-68.0,5.0,917.0,1,-31.5,Summer
2014-12-20,843,9,-69.0,1.0,916.0,1,-34.0,Summer
2014-12-19,842,9,-69.0,-6.0,914.0,1,-37.5,Summer
2014-12-18,841,9,-75.0,-7.0,914.0,1,-41.0,Summer
2014-12-17,840,9,-74.0,-4.0,913.0,1,-39.0,Summer
2014-12-16,839,9,-70.0,-1.0,917.0,1,-35.5,Summer
2014-12-15,838,9,-69.0,-1.0,917.0,1,-35.0,Summer
2014-12-14,837,9,-69.0,4.0,916.0,1,-32.5,Summer
2014-12-13,836,9,-69.0,-1.0,916.0,1,-35.0,Summer
2014-12-12,835,9,-69.0,-1.0,917.0,1,-35.0,Summer
2014-12-11,834,9,-68.0,-3.0,918.0,1,-35.5,Summer
2014-12-09,833,9,-69.0,-1.0,923.0,1,-35.0,Summer
2014-12-08,832,9,-68.0,-2.0,924.0,1,-35.0,Summer
2014-12-07,831,9,-68.0,-6.0,920.0,1,-37.0,Summer
2014-12-06,830,9,-68.0,-1.0,918.0,1,-34.5,Summer
2014-12-05,829,9,-71.0,-2.0,914.0,1,-36.5,Summer
2014-12-04,828,9,-71.0,-1.0,914.0,1,-36.0,Summer
2014-12-03,827,9,-68.0,0.0,911.0,1,-34.0,Summer
2014-12-02,826,9,-68.0,0.0,914.0,1,-34.0,Summer
2014-12-01,825,9,-67.0,1.0,914.0,1,-33.0,Summer
2014-11-30,824,9,-67.0,2.0,914.0,1,-32.5,Summer
2014-11-29,823,9,-69.0,0.0,912.0,1,-34.5,Summer
2014-11-28,822,9,-71.0,1.0,911.0,1,-35.0,Summer
2014-11-27,821,9,-68.0,2.0,910.0,1,-33.0,Summer
2014-11-26,820,9,-68.0,-1.0,910.0,1,-34.5,Summer
2014-11-25,819,9,-71.0,0.0,913.0,1,-35.5,Summer
2014-11-24,818,8,-68.0,0.0,914.0,1,-34.0,Summer
2014-11-23,817,8,-69.0,0.0,913.0,1,-34.5,Summer
2014-11-22,816,8,-74.0,-7.0,909.0,1,-40.5,Summer
2014-11-21,815,8,-69.0,-8.0,905.0,1,-38.5,Summer
2014-11-20,814,8,-68.0,-3.0,902.0,1,-35.5,Summer
2014-11-19,813,8,-67.0,2.0,904.0,1,-32.5,Summer
2014-11-18,812,8,-75.0,3.0,902.0,1,-36.0,Summer
